subject_id,trial_id,task,fold,bin_start,bin_end,train_accuracy,test_accuracy,train_roc_auc,test_roc_auc,n_classes,n_train,n_test,n_features_post_norm,normalization,fold_seconds,cell,report_dir
4,1,volume,0,0.0,1.0,1.0,0.3882218410520297,1.0,0.5601696436189462,3,3498,1749,77520,train_set_fixed,120.01256489753725,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,delta_volume,0,0.0,1.0,1.0,0.433390508862207,1.0,0.6005916637490474,3,3498,1749,77520,train_set_fixed,115.93132138252258,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,pitch,0,0.0,1.0,1.0,0.361349342481418,1.0,0.5274535706264888,3,3498,1749,77520,train_set_fixed,114.61148405075072,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,word_index,0,0.0,1.0,1.0,0.4438742783835792,1.0,0.613488379369312,3,2265,1559,77520,train_set_fixed,82.2045419216156,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,word_gap,0,0.0,1.0,1.0,0.368210405946255,1.0,0.5394464565392427,3,3498,1749,77520,train_set_fixed,115.14831733703612,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,gpt2_surprisal,0,0.0,1.0,1.0,0.3596340766152087,1.0,0.5180333383349661,3,3498,1749,77520,train_set_fixed,122.48201608657835,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,word_head_pos,0,0.0,1.0,1.0,0.5234285714285715,1.0,0.5229289795918368,2,3500,1750,77520,train_set_fixed,117.8851957321167,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,word_part_speech,0,0.0,1.0,1.0,0.1768707482993197,1.0,0.5142778695879896,6,2328,1617,77520,train_set_fixed,86.27580642700195,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,word_length,0,0.0,1.0,1.0,0.3779302458547741,1.0,0.5469003606079239,3,3498,1749,77520,train_set_fixed,113.99205493927002,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,global_flow,0,0.0,1.0,1.0,0.361349342481418,1.0,0.5190370974053294,3,3498,1749,77520,train_set_fixed,113.98912167549132,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,local_flow,0,0.0,1.0,1.0,0.3653516295025729,1.0,0.5348003318730526,3,3498,1749,77520,train_set_fixed,118.36056709289552,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,frame_brightness,0,0.0,1.0,1.0,0.3567753001715266,1.0,0.5291006769857217,3,3498,1749,77520,train_set_fixed,118.04890203475952,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
4,1,face_num,0,0.0,1.0,1.0,0.3264722698684962,1.0,0.5002763156991449,3,3498,1749,77520,train_set_fixed,114.41903710365295,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub4_trial1
7,0,onset,0,0.0,1.0,1.0,0.7205714285714285,1.0,0.7763539591836734,2,2898,1750,76874,train_set_fixed,245.67951607704163,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,speech,0,0.0,1.0,1.0,0.6965714285714286,1.0,0.7524466938775509,2,3108,1750,76874,train_set_fixed,242.67220759391785,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,volume,0,0.0,1.0,1.0,0.3825042881646655,1.0,0.552474974673104,3,3498,1749,76874,train_set_fixed,257.0881578922272,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,delta_volume,0,0.0,1.0,1.0,0.3476272155517438,1.0,0.5168094093463846,3,3498,1749,76874,train_set_fixed,238.13793087005612,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,pitch,0,0.0,1.0,1.0,0.3504859919954259,1.0,0.5099816901007878,3,3498,1749,76874,train_set_fixed,247.0356822013855,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,word_index,0,0.0,1.0,1.0,0.3453401943967982,1.0,0.5222047982331487,3,3117,1749,76874,train_set_fixed,240.82917857170105,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,word_gap,0,0.0,1.0,1.0,0.3253287592910234,1.0,0.4840212539976287,3,3498,1749,76874,train_set_fixed,270.76532554626465,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,gpt2_surprisal,0,0.0,1.0,1.0,0.3327615780445969,1.0,0.5112409247332708,3,3498,1749,76874,train_set_fixed,248.73512029647827,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,word_head_pos,0,0.0,1.0,1.0,0.5034285714285714,1.0,0.5022119183673469,2,3500,1750,76874,train_set_fixed,269.5920627117157,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,word_part_speech,0,0.0,1.0,1.0,0.1686678101772441,1.0,0.5063643405621666,6,3234,1749,76874,train_set_fixed,281.7950894832611,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,word_length,0,0.0,1.0,1.0,0.3493424814179531,1.0,0.5174267677584937,3,3498,1749,76874,train_set_fixed,246.2579519748688,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,global_flow,0,0.0,1.0,1.0,0.3813607775871926,1.0,0.5417170507626509,3,3498,1749,76874,train_set_fixed,295.0912320613861,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,local_flow,0,0.0,1.0,1.0,0.3602058319039451,1.0,0.5253234634444383,3,3498,1749,76874,train_set_fixed,272.6619303226471,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,frame_brightness,0,0.0,1.0,1.0,0.3270440251572327,1.0,0.4904483522561778,3,3498,1749,76874,train_set_fixed,268.44032549858093,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,0,face_num,0,0.0,1.0,1.0,0.3453401943967982,1.0,0.518685021678646,3,3498,1749,76874,train_set_fixed,259.2189152240753,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial0
7,1,onset,0,0.0,1.0,1.0,0.6473429951690821,1.0,0.7635111449799961,2,3500,1449,76874,train_set_fixed,167.1653482913971,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,speech,0,0.0,1.0,1.0,0.6203346203346203,1.0,0.7506828394859282,2,3500,1554,76874,train_set_fixed,133.44046306610107,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,volume,0,0.0,1.0,1.0,0.3836477987421384,1.0,0.5766931753209626,3,3498,1749,76874,train_set_fixed,146.5905282497406,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,delta_volume,0,0.0,1.0,1.0,0.3361921097770154,1.0,0.5070518120131376,3,3498,1749,76874,train_set_fixed,136.05167698860168,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,pitch,0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5008870543030225,3,3498,1749,76874,train_set_fixed,164.7797813415527,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,word_index,0,0.0,1.0,1.0,0.3919178960872354,1.0,0.5558005235659104,3,3498,1559,76874,train_set_fixed,165.47993779182434,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,word_gap,0,0.0,1.0,1.0,0.3218982275586049,1.0,0.4902438737352488,3,3498,1749,76874,train_set_fixed,141.95109677314758,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,gpt2_surprisal,0,0.0,1.0,1.0,0.346483704974271,1.0,0.5226166974119982,3,3498,1749,76874,train_set_fixed,139.39797592163086,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,word_head_pos,0,0.0,1.0,1.0,0.5108571428571429,1.0,0.5248208979591837,2,3500,1750,76874,train_set_fixed,134.66353106498718,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,word_part_speech,0,0.0,1.0,1.0,0.1842918985776128,1.0,0.5138027958117931,6,3498,1617,76874,train_set_fixed,128.5780382156372,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,word_length,0,0.0,1.0,1.0,0.3384791309319611,1.0,0.5084743352486646,3,3498,1749,76874,train_set_fixed,139.2124946117401,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,global_flow,0,0.0,1.0,1.0,0.3344768439108062,1.0,0.5240617770311288,3,3498,1749,76874,train_set_fixed,140.020161151886,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,local_flow,0,0.0,1.0,1.0,0.3316180674671241,1.0,0.5186923770211255,3,3498,1749,76874,train_set_fixed,139.49286770820618,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,frame_brightness,0,0.0,1.0,1.0,0.3842195540308747,1.0,0.553219335332025,3,3498,1749,76874,train_set_fixed,131.47034668922424,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
7,1,face_num,0,0.0,1.0,1.0,0.342481417953116,1.0,0.5114797281857705,3,3498,1749,76874,train_set_fixed,129.47124934196472,L.2.R0xI2,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI2/sub7_trial1
10,0,onset,0,-0.0,1.0,1.0,0.7079058539529269,1.0,0.811836040162468,2,3500,1657,245760,train_set_fixed,463.5505063533783,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,speech,0,-0.0,1.0,1.0,0.6605714285714286,1.0,0.7241103673469389,2,3500,1750,245760,train_set_fixed,485.9357469081879,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,volume,0,-0.0,1.0,1.0,0.3487707261292166,1.0,0.5270406907353088,3,3498,1749,245760,train_set_fixed,439.3140695095062,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,delta_volume,0,-0.0,1.0,1.0,0.3384791309319611,1.0,0.5218899895750279,3,3498,1749,245760,train_set_fixed,435.9653627872467,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,pitch,0,-0.0,1.0,1.0,0.3304745568896512,1.0,0.5045357945289982,3,3498,1749,245760,train_set_fixed,433.21246695518494,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,word_index,0,-0.0,1.0,1.0,0.4088050314465409,1.0,0.5883832663016455,3,3498,1749,245760,train_set_fixed,426.0887725353241,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,word_gap,0,-0.0,1.0,1.0,0.3436249285305889,1.0,0.5129900251748855,3,3498,1749,245760,train_set_fixed,426.6382713317871,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,gpt2_surprisal,0,-0.0,1.0,1.0,0.3516295025728988,1.0,0.5172468070458297,3,3498,1749,245760,train_set_fixed,427.4961607456207,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,word_head_pos,0,-0.0,1.0,1.0,0.5125714285714286,1.0,0.5268062040816326,2,3500,1750,245760,train_set_fixed,414.69393849372864,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,word_part_speech,0,-0.0,1.0,1.0,0.1686046511627907,1.0,0.5052731206057328,6,3498,1548,245760,train_set_fixed,373.0506362915039,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,word_length,0,-0.0,1.0,1.0,0.3579188107489994,1.0,0.535042812996792,3,3498,1749,245760,train_set_fixed,413.36053133010864,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,global_flow,0,-0.0,1.0,1.0,0.3344768439108062,1.0,0.5197922458998869,3,3498,1749,245760,train_set_fixed,394.0190134048462,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,local_flow,0,-0.0,1.0,1.0,0.342481417953116,1.0,0.5142531826566908,3,3498,1749,245760,train_set_fixed,362.72126746177673,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,frame_brightness,0,-0.0,1.0,1.0,0.3224699828473413,1.0,0.4805353120185315,3,3498,1749,245760,train_set_fixed,362.9107754230499,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,0,face_num,0,-0.0,1.0,1.0,0.3218982275586049,1.0,0.4949812046481841,3,3498,1749,245760,train_set_fixed,371.5499527454376,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial0
10,1,onset,0,-0.0,1.0,1.0,0.7754285714285715,1.0,0.8488463673469387,2,3314,1750,245760,train_set_fixed,532.6634335517883,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,speech,0,-0.0,1.0,1.0,0.7354285714285714,1.0,0.8061453061224491,2,3500,1750,245760,train_set_fixed,469.0209789276123,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,volume,0,-0.0,1.0,1.0,0.4025157232704403,1.0,0.6049082690721579,3,3498,1749,245760,train_set_fixed,423.4513635635376,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,delta_volume,0,-0.0,1.0,1.0,0.3847913093196112,1.0,0.5664334532744514,3,3498,1749,245760,train_set_fixed,422.4632456302643,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,pitch,0,-0.0,1.0,1.0,0.357347055460263,1.0,0.5273143094755445,3,3498,1749,245760,train_set_fixed,427.186714887619,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,word_index,0,-0.0,1.0,0.9997141223556318,0.4305317324185249,1.0,0.61472372843291,3,3498,1749,245760,train_set_fixed,423.4376609325409,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,word_gap,0,-0.0,1.0,1.0,0.3441966838193253,1.0,0.5177121550466965,3,3498,1749,245760,train_set_fixed,434.0273153781891,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,gpt2_surprisal,0,-0.0,1.0,1.0,0.3499142367066895,1.0,0.5112188587058323,3,3498,1749,245760,train_set_fixed,450.7956545352936,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,word_head_pos,0,-0.0,1.0,1.0,0.5125714285714286,1.0,0.5141642448979592,2,3500,1750,245760,train_set_fixed,452.3140172958374,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,word_part_speech,0,-0.0,1.0,1.0,0.1629502572898799,1.0,0.5089131368584247,6,3096,1749,245760,train_set_fixed,411.96300745010376,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,word_length,0,-0.0,1.0,1.0,0.3470554602630074,1.0,0.5234753110574335,3,3498,1749,245760,train_set_fixed,421.2939984798432,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,global_flow,0,-0.0,1.0,1.0,0.342481417953116,1.0,0.5112634811168744,3,3498,1749,245760,train_set_fixed,397.4493350982666,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,local_flow,0,-0.0,1.0,1.0,0.3539165237278445,1.0,0.5086739102079404,3,3498,1749,245760,train_set_fixed,362.5070173740387,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,frame_brightness,0,-0.0,1.0,1.0,0.3110348770726129,1.0,0.4882937272658623,3,3498,1749,245760,train_set_fixed,364.0276861190796,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
10,1,face_num,0,-0.0,1.0,1.0,0.3430531732418524,1.0,0.5199550441467656,3,3498,1749,245760,train_set_fixed,309.34296798706055,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub10_trial1
1,1,onset,0,-0.0,1.0,1.0,0.6279514996809189,1.0,0.6919390361508588,2,2916,1567,245760,train_set_fixed,475.9614992141724,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,speech,0,-0.0,1.0,1.0,0.6782857142857143,1.0,0.747521306122449,2,3500,1750,245760,train_set_fixed,437.69185853004456,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,volume,0,-0.0,1.0,1.0,0.4208118925100057,1.0,0.6098294835470796,3,3498,1749,245760,train_set_fixed,458.4334671497345,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,delta_volume,0,-0.0,1.0,1.0,0.3516295025728988,1.0,0.5218958738490115,3,3498,1749,245760,train_set_fixed,469.3327927589417,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,pitch,0,-0.0,1.0,1.0,0.3716409376786735,1.0,0.5563247609268516,3,3498,1749,245760,train_set_fixed,458.7945656776428,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,word_index,0,-0.0,1.0,1.0,0.3472779369627507,1.0,0.5157938272082806,3,3060,1745,245760,train_set_fixed,434.14359045028687,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,word_gap,0,-0.0,1.0,1.0,0.3344768439108062,1.0,0.5008488065221294,3,3498,1749,245760,train_set_fixed,478.3423898220062,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,gpt2_surprisal,0,-0.0,1.0,1.0,0.3459119496855345,1.0,0.5131484102162766,3,3498,1749,245760,train_set_fixed,462.494024515152,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,word_head_pos,0,-0.0,1.0,1.0,0.5377142857142857,1.0,0.5434527346938776,2,3500,1750,245760,train_set_fixed,434.0138747692108,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,word_part_speech,0,-0.0,1.0,1.0,0.1745200698080279,1.0,0.5055745820265618,6,2760,1719,245760,train_set_fixed,380.7296311855316,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,word_length,0,-0.0,1.0,1.0,0.3487707261292166,1.0,0.512686985064732,3,3498,1749,245760,train_set_fixed,438.12881231307983,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,global_flow,0,-0.0,1.0,1.0,0.3493424814179531,1.0,0.5283827955597268,3,3498,1749,245760,train_set_fixed,363.56896471977234,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,local_flow,0,-0.0,1.0,1.0,0.357347055460263,1.0,0.5283646523816109,3,3498,1749,245760,train_set_fixed,349.5322749614716,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,frame_brightness,0,-0.0,1.0,1.0,0.3013150371640937,1.0,0.4682538515025003,3,3498,1749,245760,train_set_fixed,310.29050040245056,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,1,face_num,0,-0.0,1.0,1.0,0.3401943967981704,1.0,0.5073381800136711,3,3498,1749,245760,train_set_fixed,248.3836250305176,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial1
1,2,onset,0,-0.0,1.0,1.0,0.6213991769547325,1.0,0.6946542513656266,2,3134,1458,245760,train_set_fixed,420.3851716518402,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,speech,0,-0.0,1.0,1.0,0.7045714285714286,1.0,0.7682311836734694,2,3500,1750,245760,train_set_fixed,435.857346534729,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,volume,0,-0.0,1.0,1.0,0.4465408805031446,1.0,0.6200754756209625,3,3498,1749,245760,train_set_fixed,452.4399659633637,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,delta_volume,0,-0.0,1.0,1.0,0.3419096626643796,1.0,0.5157683832074589,3,3498,1749,245760,train_set_fixed,449.67499017715454,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,pitch,0,-0.0,1.0,1.0,0.3607775871926815,1.0,0.529703324712872,3,3498,1749,245760,train_set_fixed,436.4497435092926,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,word_index,0,-0.0,1.0,1.0,0.357516339869281,1.0,0.5174086889657824,3,3489,1530,245760,train_set_fixed,430.35022020339966,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,word_gap,0,-0.0,1.0,1.0,0.3327615780445969,1.0,0.4957383145674028,3,3498,1749,245760,train_set_fixed,447.9667673110962,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,gpt2_surprisal,0,-0.0,1.0,1.0,0.3476272155517438,1.0,0.5169334694562048,3,3498,1749,245760,train_set_fixed,438.9251697063446,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
1,2,word_head_pos,0,-0.0,1.0,1.0,0.5125714285714286,1.0,0.5147608163265307,2,3500,1750,245760,train_set_fixed,411.9472539424896,L.2.R0xI3,/work/ht203/repo/speech/reports/neuroprobe_stage0_l2_neuralset_2026_05_06/L.2.R0xI3/sub1_trial2
