-60.428 7.692 14.201
-60.588 7.631 12.544
-60.714 7.453 10.934
-60.888 6.847 9.010
-61.002 6.199 6.720
-61.009 5.834 4.781
-61.063 5.131 2.979
-61.011 4.747 0.996
-61.019 4.095 -0.560
-60.943 3.632 -2.366
-60.683 3.418 -5.366
-60.006 9.507 13.646
-60.263 9.020 11.960
-60.424 8.645 10.307
-60.634 7.880 8.313
-60.602 7.779 5.915
-60.644 7.268 3.997
-60.631 7.049 2.845
-60.653 6.387 0.892
-60.668 5.369 -1.600
-60.453 5.453 -3.584
-60.316 5.021 -5.800
-59.645 10.972 12.988
-59.909 10.409 11.249
-60.132 9.746 9.592
-60.230 9.379 7.541
-60.377 8.624 5.701
-60.200 8.987 3.695
-60.301 8.161 1.824
-60.336 7.344 -0.291
-60.102 7.736 -1.904
-60.023 7.117 -4.192
-59.929 6.525 -6.286
-59.204 12.541 12.280
-59.608 11.483 10.499
-59.772 11.012 8.618
-59.755 11.016 6.879
-59.705 11.102 5.835
-59.710 10.702 2.872
-59.737 10.199 1.063
-59.871 9.222 -0.443
-59.756 8.879 -2.615
-59.699 8.301 -4.553
-59.506 8.090 -6.642
-58.727 14.077 11.760
-59.108 13.122 10.021
-59.181 12.966 7.810
-59.174 12.967 6.697
-59.293 12.365 4.139
-59.358 11.840 2.137
-59.307 11.662 0.547
-59.162 11.696 -0.994
-59.324 10.064 -3.797
-59.134 9.863 -5.909
-59.039 9.725 -6.974
-59.076 8.609 -8.947
-58.167 15.753 11.438
-58.533 14.917 9.598
-58.572 14.924 7.519
-58.579 14.889 5.825
-58.757 14.078 3.182
-58.900 13.434 2.063
-58.872 12.953 -0.302
-58.859 12.541 -1.688
-58.816 11.790 -4.122
-58.645 11.489 -6.262
-58.698 10.392 -8.200
-58.477 10.137 -10.282
-57.862 16.789 10.359
-58.005 16.638 8.047
-58.108 16.383 6.950
-58.324 15.675 5.254
-58.486 14.945 2.919
-58.400 15.025 1.617
-58.383 14.404 -1.038
-58.492 13.535 -2.530
-58.302 13.415 -4.511
-58.155 13.018 -6.660
-58.213 11.960 -8.507
-57.997 11.699 -10.516
-57.448 18.114 9.452
-57.369 18.489 8.113
-57.663 17.707 6.069
-57.777 17.279 4.047
-57.790 17.066 2.608
-57.844 16.494 0.459
-58.019 15.431 -1.466
-57.840 15.259 -3.672
-57.833 14.646 -5.372
-57.698 14.396 -7.009
-57.492 14.209 -8.865
-57.382 13.136 -11.732
-56.747 20.115 8.997
-56.960 19.687 6.976
-57.192 19.046 5.242
-57.297 18.683 4.175
-57.396 18.112 1.963
-57.269 18.164 0.304
-57.225 17.683 -2.129
-57.313 16.869 -3.835
-57.132 16.782 -5.625
-57.113 15.818 -8.020
-56.876 15.640 -10.011
-56.894 14.650 -11.894
-56.313 21.326 8.424
-56.302 21.448 7.172
-56.547 20.812 5.008
-56.583 20.566 3.106
-56.747 19.840 1.193
-56.821 19.149 -1.092
-56.705 19.211 -2.151
-56.740 18.239 -4.934
-56.688 18.047 -5.878
-56.578 17.438 -8.157
-56.390 17.051 -10.311
-56.188 16.762 -12.221
-55.569 23.273 7.781
-55.984 22.314 6.449
-55.908 22.518 4.906
-56.015 22.030 2.280
-56.024 21.816 0.956
-56.184 20.927 -1.329
-56.016 20.851 -3.574
-56.088 19.969 -5.649
-55.936 19.681 -7.624
-55.828 19.167 -9.631
-55.831 18.319 -11.410
-55.585 18.138 -13.392
-55.168 24.345 7.088
-55.156 24.474 5.597
-55.440 23.704 3.665
-55.301 23.937 1.729
-55.589 22.788 -0.576
-55.610 22.492 -1.825
-55.642 21.985 -3.565
-55.424 21.983 -5.835
-55.308 21.730 -7.567
-55.365 20.723 -9.540
-55.126 20.609 -11.549
-55.105 19.715 -13.485
-54.504 26.069 6.506
-54.559 26.053 4.713
-54.735 25.570 2.786
-54.886 25.039 1.048
-54.964 24.657 -0.291
-55.020 23.994 -3.174
-54.982 23.688 -4.947
-54.915 23.296 -6.896
-54.764 23.093 -8.829
-54.788 22.204 -10.683
-54.566 22.097 -12.594
-54.521 21.292 -14.451
-53.785 27.917 6.330
-54.073 27.345 4.199
-54.229 26.940 1.829
-54.307 26.652 0.285
-54.137 27.071 -1.490
-54.251 26.412 -3.800
-54.393 25.549 -5.496
-54.300 25.374 -7.263
-54.349 24.564 -8.976
-54.163 24.479 -10.869
-53.937 23.977 -13.703
-54.024 22.990 -14.836
-53.326 29.234 5.485
-53.323 29.492 3.134
-53.559 28.929 0.876
-53.683 28.575 -0.388
-53.782 28.201 -2.180
-53.812 27.897 -4.144
-53.870 27.343 -6.169
-53.751 27.180 -8.352
-53.651 26.800 -10.456
-53.555 26.367 -12.313
-53.515 25.828 -13.654
-53.346 25.377 -15.652
-52.660 31.210 4.282
-52.957 30.637 2.257
-52.985 30.698 0.706
-53.187 30.189 -1.224
-53.162 30.265 -2.785
-53.326 29.591 -4.835
-53.328 29.257 -7.058
-53.234 29.035 -9.381
-53.196 28.513 -11.267
-53.138 28.321 -12.285
-53.013 27.851 -14.225
-52.950 26.908 -16.109
-52.255 32.465 3.382
-52.337 32.496 1.761
-52.626 31.877 -0.210
-52.649 31.948 -2.013
-52.635 32.084 -4.166
-52.858 31.202 -6.195
-52.910 30.748 -8.131
-52.843 30.740 -9.644
-52.786 30.207 -11.932
-52.800 29.315 -13.533
-52.615 29.279 -15.061
-52.506 28.105 -17.345
-51.412 34.841 2.921
-51.965 33.666 1.021
-52.079 33.684 -1.185
-52.219 33.477 -2.995
-52.323 33.183 -4.411
-52.347 33.155 -6.476
-52.470 32.586 -8.070
-52.482 32.245 -10.188
-52.378 31.984 -12.298
-52.280 31.529 -14.104
-52.263 30.601 -15.606
-52.031 30.315 -17.465
-50.954 36.153 2.447
-51.356 35.707 -0.438
-51.479 35.543 -1.437
-51.649 35.307 -3.245
-51.884 34.735 -5.148
-51.946 34.561 -7.790
-52.130 33.739 -9.612
-52.013 33.874 -11.107
-52.095 33.101 -12.531
-51.868 33.099 -14.468
-51.735 32.316 -16.638
-50.737 37.029 1.160
-50.617 37.744 -0.556
-51.120 36.857 -3.115
-51.177 36.822 -4.068
-51.280 36.680 -5.931
-51.537 35.921 -7.525
-51.709 35.223 -9.613
-51.645 35.172 -11.285
-51.570 34.851 -13.225
-51.503 34.253 -15.063
-51.377 33.571 -16.975
-50.284 38.399 0.271
-50.268 38.815 -1.336
-50.620 38.317 -3.576
-50.673 38.392 -5.424
-51.013 37.494 -6.405
-51.191 36.972 -8.469
-51.096 37.158 -10.233
-51.200 36.448 -12.314
-51.248 35.852 -13.648
-51.100 35.520 -15.547
-50.928 34.970 -17.485
-49.501 40.355 -0.297
-49.978 39.646 -1.934
-50.139 39.577 -3.660
-50.320 39.419 -6.073
-50.507 39.009 -7.852
-50.495 38.995 -9.252
-50.765 38.036 -11.064
-50.569 38.153 -13.599
-50.553 37.931 -14.477
-50.416 37.502 -16.405
-50.443 36.356 -18.098
info
numpoints 256
useRealRAS 1
