-42.742 15.189 48.908
-43.075 13.264 49.585
-43.561 11.754 49.842
-44.252 9.567 50.209
-44.901 7.922 50.308
-45.393 6.073 50.654
-45.923 4.157 50.953
-46.478 2.173 51.213
-46.966 0.287 51.457
-47.343 -1.127 51.578
-47.551 -2.788 51.924
-43.202 15.093 48.431
-43.831 13.542 48.565
-44.431 11.495 48.982
-45.273 9.792 48.907
-45.829 8.094 49.142
-46.318 6.273 49.481
-46.834 4.381 49.777
-47.364 2.441 50.037
-47.924 0.454 50.218
-48.169 -0.587 50.351
-48.438 -2.216 50.654
-44.180 15.507 46.993
-44.646 13.867 47.378
-45.595 11.064 47.807
-45.787 10.216 48.045
-46.246 8.214 48.574
-47.198 6.474 48.287
-47.274 4.493 49.188
-47.918 3.282 48.951
-48.060 1.188 49.730
-48.677 -0.455 49.650
-49.007 -2.418 50.001
-44.477 15.786 46.429
-45.355 13.818 46.485
-45.948 11.459 47.121
-46.671 9.675 47.217
-47.334 7.871 47.365
-47.938 5.975 47.576
-48.117 4.705 47.997
-48.934 3.233 47.617
-49.513 0.932 47.922
-49.168 -0.296 48.937
-49.915 -1.902 48.608
-45.872 15.620 44.638
-46.132 13.769 45.461
-46.922 12.110 45.405
-47.287 9.859 46.282
-47.997 8.026 46.369
-48.268 6.740 46.722
-49.136 4.637 46.625
-49.509 2.717 47.068
-49.847 1.286 47.295
-50.240 -0.783 47.685
-50.473 -2.268 47.978
-51.093 -3.740 47.647
-46.550 15.314 43.858
-47.043 14.012 43.999
-47.584 11.722 44.700
-48.103 10.024 45.033
-48.731 8.334 45.123
-49.012 7.018 45.485
-49.563 4.763 45.940
-50.388 3.165 45.564
-50.413 0.859 46.687
-51.158 -0.759 46.338
-51.275 -2.121 46.743
-51.583 -3.912 46.972
-47.351 15.624 42.409
-47.659 13.786 43.207
-48.502 11.728 43.307
-48.849 10.164 43.804
-49.252 8.667 44.124
-49.974 7.075 43.948
-50.457 4.919 44.453
-50.781 3.118 44.974
-51.307 1.182 45.159
-51.901 -0.690 45.137
-52.086 -2.054 45.443
-52.282 -3.750 45.816
-47.668 15.900 41.696
-48.642 13.442 41.867
-49.002 12.132 42.205
-49.577 10.388 42.472
-50.181 8.635 42.631
-50.370 7.338 43.147
-51.015 5.012 43.465
-51.717 3.223 43.357
-52.179 1.180 43.714
-52.211 -0.009 44.273
-52.567 -2.215 44.717
-52.759 -3.827 45.051
-48.516 15.932 40.218
-49.353 13.844 40.311
-49.661 12.418 40.840
-50.248 10.587 41.150
