-63.343 -0.834 -5.095
-63.184 -0.034 -4.153
-63.026 0.742 -3.217
-62.881 1.514 -2.114
-62.795 2.430 0.068
-62.604 3.276 1.159
-62.377 4.184 2.232
-62.076 5.208 3.105
-61.857 6.026 4.132
-61.849 6.388 5.712
-61.303 7.888 6.414
-61.282 8.222 8.022
-60.840 9.483 9.787
-60.547 10.232 10.841
-60.262 10.897 11.816
-59.931 11.597 12.742
-62.990 -0.222 -6.235
-62.829 0.580 -5.283
-62.759 1.483 -3.254
-62.544 2.411 -2.227
-62.354 3.289 -1.078
-62.197 4.034 0.007
-62.001 4.822 0.950
-61.579 6.357 2.611
-61.348 7.235 3.856
-61.323 7.525 4.884
-61.056 8.482 6.329
-60.806 9.254 7.434
-60.359 10.427 8.783
-60.091 11.105 9.812
-59.805 11.775 10.827
-59.509 12.421 11.805
-62.451 1.188 -6.434
-62.283 1.985 -5.474
-62.113 2.771 -4.505
-61.945 3.548 -3.502
-61.767 4.343 -2.466
-61.459 5.612 -0.931
-61.333 6.391 0.619
-61.202 7.045 1.780
-60.989 7.782 2.628
-60.735 8.720 3.941
-60.454 9.690 5.428
-59.996 10.900 6.541
-59.885 11.302 7.689
-59.608 12.018 8.864
-59.337 12.666 9.910
-58.761 13.889 11.866
-61.752 2.489 -7.732
-61.568 3.308 -6.764
-61.502 4.234 -4.660
-61.306 5.069 -3.623
-61.103 5.926 -2.528
-60.917 6.742 -1.395
-60.723 7.538 -0.324
-60.437 8.534 0.786
-60.325 9.183 2.144
-60.220 9.692 3.137
-59.960 10.614 4.643
-59.811 11.165 5.803
-59.308 12.434 7.102
-59.097 12.987 8.097
-58.495 14.289 9.144
-58.309 14.744 10.988
-61.446 3.187 -7.868
-61.254 4.013 -6.903
-61.053 4.849 -5.925
-60.841 5.701 -4.934
-60.615 6.571 -3.945
-60.477 7.561 -2.016
-60.099 8.722 -1.055
-60.041 9.383 0.611
-59.733 10.401 1.804
-59.705 10.785 3.011
-59.427 11.529 3.586
-59.159 12.385 4.897
-58.834 13.315 6.451
-58.625 13.856 7.354
-58.051 15.088 8.297
-57.866 15.565 10.090
-60.691 4.411 -9.318
-60.484 5.245 -8.383
-60.390 6.237 -6.299
-60.169 7.076 -5.358
-59.936 7.933 -4.411
-59.653 8.920 -3.374
-59.500 9.679 -2.131
-59.587 10.114 -0.228
-59.244 11.211 0.945
-58.967 11.996 1.632
-58.827 12.716 3.250
-58.435 13.728 4.201
-58.386 14.090 5.670
-57.856 15.279 6.624
-57.716 15.738 8.287
-57.446 16.323 9.143
-60.025 5.764 -9.724
-59.813 6.596 -8.779
-59.937 6.748 -7.651
-59.498 8.373 -5.847
-59.597 8.573 -4.701
-59.424 9.418 -3.394
-59.110 10.342 -2.657
-58.838 11.294 -1.506
-58.776 11.976 0.221
-58.385 13.198 1.668
-58.204 13.792 2.530
-57.953 14.458 3.239
-57.699 15.275 4.773
-57.371 16.184 6.399
-57.115 16.761 7.016
-56.646 17.781 8.099
-59.530 6.344 -11.038
-59.473 7.271 -8.961
-59.265 8.065 -8.043
-59.065 8.821 -7.161
-58.692 10.093 -5.844
-58.759 10.540 -4.192
-58.461 11.533 -3.113
-58.178 12.624 -1.570
-58.015 13.231 -0.700
-57.842 13.865 0.243
-57.618 14.838 2.152
-57.390 15.447 2.833
-57.285 15.980 4.317
-56.611 17.485 5.460
-56.643 17.593 6.491
-56.050 18.946 8.150
info
numpoints 128
useRealRAS 1
