-57.281 45.972 11.115
-56.763 46.676 12.651
-56.584 46.478 13.913
-56.467 46.270 14.789
-56.135 46.260 16.164
-55.581 46.360 17.986
-55.310 46.063 19.195
-54.854 46.033 20.530
-54.459 46.175 21.416
-54.176 45.620 22.694
-53.259 46.123 24.299
-53.111 45.344 25.313
-52.206 45.900 26.649
-52.019 45.056 27.703
-51.420 45.224 28.667
-50.435 45.060 30.529
-56.731 47.399 11.313
-56.417 47.798 12.272
-56.209 47.823 13.303
-55.798 47.837 15.124
-55.710 47.376 16.171
-55.226 47.394 17.804
-54.716 47.522 19.210
-54.315 47.633 20.215
-53.806 47.655 21.517
-53.568 46.952 22.812
-53.103 46.840 23.974
-52.338 46.761 25.647
-51.983 46.667 26.434
-51.289 46.448 27.932
-50.985 46.245 28.644
-50.141 45.962 30.339
-56.304 48.680 11.050
-56.110 48.684 12.160
-55.564 49.211 13.894
-55.441 49.081 14.651
-55.022 48.991 16.395
-54.645 48.830 17.847
-54.315 48.942 18.710
-53.718 49.010 20.303
-53.544 48.427 21.372
-52.883 48.407 22.969
-52.519 48.463 23.733
-51.865 48.338 25.218
-51.498 48.245 26.033
-50.813 47.997 27.548
-50.442 47.898 28.303
-49.820 47.448 29.746
-55.831 50.209 10.513
-55.617 50.348 11.503
-55.364 50.204 13.094
-54.861 50.551 14.713
-54.766 50.231 15.555
-54.160 50.396 17.414
-53.643 50.422 18.926
-53.371 50.045 20.093
-52.857 49.819 21.626
-52.460 49.861 22.523
-51.842 49.906 23.848
-51.615 49.132 25.024
-50.751 49.615 26.313
-50.225 49.360 27.507
-49.909 48.489 28.775
-49.105 48.653 30.022
-55.229 51.688 10.896
-55.152 51.569 11.617
-54.971 51.373 12.900
-54.514 51.462 14.710
-54.080 51.923 15.669
-53.922 51.205 17.132
-53.343 51.429 18.617
-53.149 51.277 19.320
-52.444 51.193 21.221
-51.818 51.377 22.501
-51.566 50.719 23.683
-50.812 50.670 25.275
-50.371 50.748 26.066
-49.732 50.522 27.447
-49.085 50.381 28.694
-48.916 49.663 29.546
-54.899 52.914 10.080
-54.658 52.690 12.023
-54.391 52.847 13.008
-54.178 52.584 14.354
-53.733 52.634 15.929
-53.417 52.375 17.259
-52.906 52.689 18.388
-52.401 52.636 19.812
-52.123 52.533 20.614
-51.512 52.296 22.288
-50.950 52.015 23.785
-50.332 51.997 25.050
-50.197 51.522 25.727
-49.347 51.711 27.146
-48.745 51.623 28.268
-48.071 51.511 29.469
-54.353 54.383 10.116
-54.260 53.946 11.633
-53.986 54.169 12.569
-53.707 53.748 14.432
-53.302 54.175 15.312
-52.966 53.915 16.778
-52.600 53.812 17.974
-52.077 53.702 19.514
-51.607 53.313 21.067
-51.021 53.263 22.445
-50.451 53.741 23.214
-49.918 53.150 24.837
-49.224 53.126 26.173
-48.865 52.693 27.178
-48.181 52.637 28.389
-47.483 52.539 29.587
-54.039 55.237 10.144
-53.649 55.887 11.085
-53.498 55.272 12.907
-53.220 55.435 13.818
-52.822 55.353 15.367
-52.340 55.164 17.137
-52.064 55.101 17.998
-51.541 55.027 19.461
-51.296 54.482 20.623
-50.509 54.557 22.325
-50.084 54.611 23.166
-49.436 54.467 24.588
-49.031 54.181 25.608
-48.303 53.754 27.263
-47.963 53.705 27.881
-47.256 53.622 29.086
info
numpoints 128
useRealRAS 1
