-63.532 17.570 39.164
-62.997 18.226 39.640
-62.091 19.581 40.280
-61.402 20.721 40.602
-60.559 21.766 41.176
-60.024 22.912 41.233
-59.141 24.191 41.671
-58.278 24.766 42.480
-57.815 26.097 42.291
-56.907 27.210 42.795
-56.498 27.998 42.830
-55.451 28.912 43.574
-54.847 29.786 43.803
-53.802 30.988 44.338
-52.798 32.494 44.553
-51.689 33.464 45.123
-62.692 16.776 40.813
-62.094 17.558 41.264
-61.375 18.750 41.679
-60.597 19.910 42.171
-59.724 21.091 42.685
-59.045 22.324 42.898
-58.615 23.047 43.055
-57.918 24.240 43.254
-56.777 25.401 44.005
-56.147 25.957 44.448
-55.577 27.345 44.327
-54.679 27.905 45.036
-53.709 29.477 45.261
-52.994 29.992 45.763
-51.996 31.390 46.056
-51.159 32.578 46.210
-61.551 16.232 42.542
-60.930 16.847 43.059
-60.287 17.794 43.463
-59.529 19.385 43.749
-59.080 20.402 43.851
-58.749 21.107 43.904
-57.386 22.481 44.862
-56.668 23.689 45.080
-56.369 24.340 45.082
-55.573 25.448 45.394
-54.769 26.779 45.562
-53.513 27.450 46.565
-52.805 28.705 46.628
-51.894 29.490 47.154
-51.316 30.536 47.197
-50.019 31.544 47.923
-60.617 15.003 44.145
-59.699 16.023 44.822
-59.855 17.006 44.279
-58.719 18.170 45.174
-58.372 19.471 45.081
-57.411 20.582 45.720
-56.755 21.799 45.912
-56.051 22.307 46.464
-55.143 23.715 46.780
-54.419 24.905 46.955
-53.743 26.117 47.025
-52.940 26.845 47.476
-51.822 27.914 48.034
-50.899 28.711 48.517
-50.156 30.004 48.583
-49.352 30.511 49.073
-60.311 14.075 44.870
-59.472 15.137 45.411
-58.641 17.023 45.661
-57.936 17.789 46.183
-57.523 18.398 46.421
-56.581 19.761 46.948
-55.512 20.783 47.673
-54.784 21.878 47.992
-54.545 22.791 47.853
-53.684 23.892 48.233
-52.900 24.825 48.553
-51.916 26.259 48.794
-50.791 27.248 49.357
-49.913 27.956 49.802
-49.021 28.653 50.257
-48.253 29.894 50.347
-59.147 14.428 46.045
-58.404 14.585 46.793
-57.726 16.090 46.970
-57.187 16.748 47.315
-56.051 17.885 48.109
-55.782 18.658 48.141
-54.857 19.590 48.745
-54.359 20.730 48.845
-53.086 21.889 49.641
-52.769 23.028 49.503
-51.889 24.247 49.792
-50.524 25.101 50.630
-49.886 26.525 50.524
-49.012 27.158 50.972
-48.091 27.802 51.440
-47.199 29.260 51.517
-58.311 13.035 47.486
-57.506 14.379 47.787
-56.872 15.244 48.119
-56.393 15.838 48.396
-55.570 16.973 48.846
-54.261 17.790 49.832
-54.164 18.591 49.706
-53.079 19.849 50.334
-52.326 21.108 50.614
-51.220 22.316 51.169
-50.857 22.895 51.274
-49.682 24.246 51.726
-48.702 25.494 51.992
-47.788 26.505 52.279
-47.147 26.953 52.581
-46.174 28.444 52.681
-57.260 12.590 48.711
-56.199 13.617 49.324
-55.945 14.315 49.317
-55.018 15.145 49.897
-54.024 16.078 50.512
-53.685 16.722 50.636
-53.087 17.963 50.845
-52.138 18.964 51.429
-51.550 19.882 51.682
-50.777 21.090 51.976
-49.850 22.405 52.300
-49.109 23.413 52.526
-47.455 24.730 53.291
-47.079 25.544 53.241
-46.514 26.490 53.267
-45.460 27.076 53.807
info
numpoints 128
useRealRAS 1
